ID Inmueble,Tipo,Título,Calle,Barrio,Distrito,Ciudad,Área,Precio,Comunidad,Precio/m²,Características,Habitaciones,Baños,Referencia,Anunciante,Nombre Anunciante,Última Actualización,Teléfono,URL
99251079,venta,Piso en venta en calle Bando de la Huerta,"
Calle Bando de la Huerta
","
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",449.000€,,2.806 €/m²,"['160 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1973', 'No dispone de calefacción', 'Planta 7ª exterior', 'Con ascensor']",4 habitaciones,2 baños,V-000789,Profesional,Viviendas Con Estilo,Anuncio actualizado el 9 de agosto,34868483143.0,https://www.idealista.com/inmueble/99251079/
102186753,venta,Ático en venta en calle Salitre,"
Calle Salitre
","
Barrio La Alberca
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",225.000€,,1.308 €/m²,"['172 m² construidos, 171 m² útiles', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2004', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,3 baños,VM023,Profesional,Viviendas Con Estilo,Anuncio actualizado el 9 de agosto,34868483143.0,https://www.idealista.com/inmueble/102186753/
103545036,venta,Piso en venta en calle de la Esperanza,"
Calle de la Esperanza
","
Barrio San Benito-Patiño
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",128.000€,,1.174 €/m²,"['109 m² construidos, 87 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2008', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,VM-60,Profesional,Viviendas Con Estilo,Anuncio actualizado el 9 de agosto,34868483143.0,https://www.idealista.com/inmueble/103545036/
104923351,venta,Finca rústica en venta en Rm-c1,"
RM-C1
","
Barrio Sangonera la Seca
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",395.000€,,1.039 €/m²,"[' Finca rústica', '1 planta', '380 m² construidos, 370 m² útiles', '5 habitaciones', '2 baños', 'Parcela de 13.000 m²', 'Chimenea', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación norte, sur', 'Construido en 1990', 'Calefacción individual']",1 planta,"380 m² construidos, 370 m² útiles",P202405171,Profesional,Simihogar,Anuncio actualizado el 26 de agosto,34868355234.0,https://www.idealista.com/inmueble/104923351/
101519203,venta,Piso en venta en calle Abelardo Valero,"
Calle Abelardo Valero
","
Barrio La Alberca
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",105.000€,,1.235 €/m²,"['85 m² construidos, 76 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2003', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,GXV24523,Profesional,HOMEPORTUNITY,Anuncio actualizado el 24 de agosto,34868350691.0,https://www.idealista.com/inmueble/101519203/
105033249,venta,Chalet pareado en venta en calle Olivo,"
Calle Olivo
","
Barrio El Palmar
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",185.000€,,1.201 €/m²,"[' Chalet pareado', '2 plantas', '154 m² construidos, 121 m² útiles', '7 habitaciones', '6 baños', 'Parcela de 170 m²', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte, sur', 'Construido en 2024', 'Acceso y vivienda adaptados para personas con movilidad reducida']",2 plantas,"154 m² construidos, 121 m² útiles",105033249,Profesional,HOMEPORTUNITY,Anuncio actualizado el 19 de agosto,34868350691.0,https://www.idealista.com/inmueble/105033249/
105783366,venta,Casa o chalet independiente en venta en La Ñora,"
Barrio La Ñora
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,425.000€,,2.673 €/m²,"[' Casa o chalet independiente', '2 plantas', '159 m² construidos', '4 habitaciones', '3 baños', 'Parcela de 300 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2008', 'Calefacción individual: Gas natural']",2 plantas,159 m² construidos,P202408211,Profesional,Simihogar,Anuncio actualizado el 27 de agosto,34868355234.0,https://www.idealista.com/inmueble/105783366/
105206646,venta,Piso en venta en Santa Eulalia,"
Barrio Santa Eulalia
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,125.000€,,2.083 €/m²,"['60 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1979', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,12180AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 14 de junio,34868350047.0,https://www.idealista.com/inmueble/105206646/
103718107,venta,Piso en venta en San Miguel,"
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,349.000€,,2.837 €/m²,"['123 m² construidos, 119 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1972', 'No dispone de calefacción', 'Planta 9ª exterior', 'Con ascensor']",3 habitaciones,2 baños,12121AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 28 de junio,34868350047.0,https://www.idealista.com/inmueble/103718107/
105298797,venta,Piso en venta en San Nicolás,"
Barrio San Nicolás
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,110.000€,,2.200 €/m²,"['50 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1988', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",1 habitación,1 baño,12185AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 25 de junio,34868350047.0,https://www.idealista.com/inmueble/105298797/
103164487,venta,Casa o chalet independiente en venta en Santo Ángel,"
Barrio Santo Ángel
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,1.180.000€,,2.830 €/m²,"[' Casa o chalet independiente', '1 planta', '417 m² construidos, 330 m² útiles', '4 habitaciones', '4 baños', 'Parcela de 2.720 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1963', 'Calefacción individual: Gas natural']",1 planta,"417 m² construidos, 330 m² útiles",BREXM01555,Profesional,Brextom Properties,Anuncio actualizado el 28 de junio,34868350254.0,https://www.idealista.com/inmueble/103164487/
104895456,venta,"Ático en venta en calle Padre Gaspar Ortín Gómez, 6","
Calle Padre Gaspar Ortín Gómez, 6
","
Urb. TEMPLA III
","
Barrio Guadalupe
","
Distrito Pedanías Oeste
","
Murcia
",395.000€,,2.324 €/m²,"['170 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este, oeste', 'Construido en 2024', 'Planta 4ª exterior', 'Con ascensor']",4 habitaciones,2 baños,BT408T3,Profesional,BARAKA PROPERTIES,Anuncio actualizado el 21 de mayo,34868355679.0,https://www.idealista.com/inmueble/104895456/
104737788,venta,Piso en venta en San Lorenzo,"
Barrio San Lorenzo
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,160.000€,,2.133 €/m²,"['75 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1967', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,12160AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 29 de abril,34868350047.0,https://www.idealista.com/inmueble/104737788/
104013824,venta,Piso en venta en Javalí Nuevo,"
Barrio Javalí Nuevo
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,65.000€,,663 €/m²,"['98 m² construidos, 76 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Construido en 1975', 'Planta 2ª', 'Con ascensor']",3 habitaciones,1 baño,LIRE-05783,Profesional,Hipoges .,Anuncio actualizado el 2 de agosto,34919380558.0,https://www.idealista.com/inmueble/104013824/
105503131,venta,Piso en venta en Santa Eulalia,"
Barrio Santa Eulalia
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,223.000€,,1.813 €/m²,"['123 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este', 'Construido en 1981', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,2 baños,12192AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 16 de julio,34868350047.0,https://www.idealista.com/inmueble/105503131/
82012472,venta,Ático en venta en Guadalupe,"
Barrio Guadalupe
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",,285.000€,,3.000 €/m²,"['95 m² construidos, 94 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2008', 'Calefacción central', 'Planta 3ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,11000T,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 8 de agosto,34868350047.0,https://www.idealista.com/inmueble/82012472/
101102845,venta,Piso en venta en Vista Alegre,"
Barrio Vista Alegre
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",,995.000€,,5.265 €/m²,"['189 m² construidos, 180 m² útiles', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2007', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,3 baños,BREXM01498,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/101102845/
100954936,venta,Piso en venta en San Miguel,"
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,248.000€,,2.408 €/m²,"['103 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1974', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",2 habitaciones,1 baño,12003AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 1 de abril,34868350047.0,https://www.idealista.com/inmueble/100954936/
105595393,venta,Piso en venta en Santa Eulalia,"
Barrio Santa Eulalia
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,100.000€,,1.667 €/m²,"['60 m² construidos, 55 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'Construido en 1979', 'Calefacción individual', 'Planta 3ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,12193AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 26 de julio,34868350047.0,https://www.idealista.com/inmueble/105595393/
105503722,venta,Dúplex en venta en Casillas,"
Barrio Casillas
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,175.000€,,972 €/m²,"['180 m² construidos, 171 m² útiles', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este, oeste', 'Construido en 2010', 'Bajo exterior', 'Sin ascensor']",4 habitaciones,3 baños,CAS028-JOR,Profesional,Pisocasion.es El Carmen,Anuncio actualizado el 25 de julio,34868350912.0,https://www.idealista.com/inmueble/105503722/
103059455,venta,Piso en venta en San Miguel,"
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,249.000€,,2.394 €/m²,"['104 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1979', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,BREXM01545,Profesional,Brextom Properties,Anuncio actualizado el 19 de julio,34868350254.0,https://www.idealista.com/inmueble/103059455/
97251613,venta,Piso en venta en La Fama,"
Barrio La Fama
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,399.000€,,3.192 €/m²,"['125 m² construidos, 117 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1976', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,BREXM01352,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/97251613/
104787824,venta,Piso en venta en San Miguel,"
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,370.000€,,2.467 €/m²,"['150 m² construidos', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje por 60.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1970', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']",4 habitaciones,2 baños,22142,Profesional,Corporación Inmobiliaria,Anuncio actualizado el 26 de julio,34868350663.0,https://www.idealista.com/inmueble/104787824/
98965261,venta,Piso en venta en Santa Eulalia,"
Barrio Santa Eulalia
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,295.000€,,1.603 €/m²,"['184 m² construidos, 165 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje por 35.000 € adicionales', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte, oeste', 'Construido en 1963', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,2 baños,BREXM01420,Profesional,Brextom Properties,Anuncio actualizado el 15 de mayo,34868350254.0,https://www.idealista.com/inmueble/98965261/
104688441,venta,"Piso en venta en senda de Granada, 33","
Senda de Granada, 33
","
Barrio Zona Juan Carlos I
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",196.900€,,2.661 €/m²,"['74 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Bajo exterior', 'Con ascensor']",2 habitaciones,2 baños,bj E,Profesional,Mi mundo exclusivo,Anuncio actualizado el 15 de mayo,34865440145.0,https://www.idealista.com/inmueble/104688441/
104658203,venta,Dúplex en venta en Torreagüera,"
Barrio Torreagüera
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,159.000€,,1.060 €/m²,"['150 m² construidos, 133 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2008', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,2 baños,BREXM01578,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/104658203/
102017549,venta,Piso en venta en Vista Alegre,"
Barrio Vista Alegre
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",,279.000€,,2.405 €/m²,"['116 m² construidos, 102 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 1974', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",4 habitaciones,2 baños,BREXM01516,Profesional,Brextom Properties,Anuncio actualizado el 15 de mayo,34868350254.0,https://www.idealista.com/inmueble/102017549/
101535413,venta,Piso en venta en El Carmen,"
Barrio El Carmen
","
Distrito Sur
","
Murcia
","
Área de Murcia, Murcia
",,198.000€,,2.020 €/m²,"['98 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 2000', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,BREXM01507,Profesional,Brextom Properties,Anuncio actualizado el 15 de mayo,34868350254.0,https://www.idealista.com/inmueble/101535413/
102147768,venta,Piso en venta en San Antón,"
Barrio San Antón
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,620.000€,,3.669 €/m²,"['169 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1985', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",4 habitaciones,2 baños,BREXM01520,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/102147768/
96512747,venta,Casa o chalet independiente en venta en Puente Tocinos,"
Barrio Puente Tocinos
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",,740.000€,,1.233 €/m²,"[' Casa o chalet independiente', '1 planta', '600 m² construidos, 500 m² útiles', '6 habitaciones', '5 baños', 'Parcela de 2.343 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1998', 'Calefacción individual']",1 planta,"600 m² construidos, 500 m² útiles",BREXM01325,Profesional,Brextom Properties,Anuncio actualizado el 15 de mayo,34868350254.0,https://www.idealista.com/inmueble/96512747/
103720735,venta,Casa o chalet independiente en venta en El Esparragal,"
Barrio El Esparragal
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",,259.000€,,942 €/m²,"[' Casa o chalet independiente', '1 planta', '275 m² construidos', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Calefacción individual']",1 planta,275 m² construidos,BREXM01562,Profesional,Brextom Properties,Anuncio actualizado el 25 de junio,34868350254.0,https://www.idealista.com/inmueble/103720735/
91175684,venta,Piso en venta en La Fama,"
Barrio La Fama
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,228.000€,,1.916 €/m²,"['119 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1982', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,2 baños,BREXM01000,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/91175684/
104688540,venta,"Piso en venta en senda de Granada, 33","
Senda de Granada, 33
","
Barrio Zona Juan Carlos I
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",305.900€,,3.029 €/m²,"['101 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,3ºE,Profesional,Mi mundo exclusivo,Anuncio actualizado el 15 de mayo,34865440145.0,https://www.idealista.com/inmueble/104688540/
104688366,venta,"Piso en venta en senda de Granada, 33","
Senda de Granada, 33
","
Barrio Zona Juan Carlos I
","
Distrito Norte
","
Murcia
","
Área de Murcia, Murcia
",125.500€,,2.510 €/m²,"['50 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Promoción de obra nueva', 'Planta 1ª exterior', 'Con ascensor']",1 habitación,1 baño,1ºF,Profesional,Mi mundo exclusivo,Anuncio actualizado el 15 de mayo,34865440145.0,https://www.idealista.com/inmueble/104688366/
104434566,venta,Piso en venta en San Pedro,"
Barrio San Pedro
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",,395.000€,,3.465 €/m²,"['114 m² construidos, 90 m² útiles', '3 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1990', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,1 baño,BREXM01574,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/104434566/
97545146,venta,Piso en venta en Espinardo,"
Barrio Espinardo
","
Distrito Pedanías Norte
","
Murcia
","
Área de Murcia, Murcia
",,215.000€,,1.748 €/m²,"['123 m² construidos, 115 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2005', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,BREXM01363,Profesional,Brextom Properties,Anuncio actualizado el 8 de agosto,34868350254.0,https://www.idealista.com/inmueble/97545146/
104911034,venta,Finca rústica en venta en camino Virgen de Covadonga,"
Camino Virgen de Covadonga
","
Barrio Sangonera la Seca
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",205.000€,,2.278 €/m²,"[' Finca rústica', '1 planta', '90 m² construidos, 87 m² útiles', '3 habitaciones', '2 baños', 'Parcela de 3.200 m²', 'Terraza', 'Chimenea', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 1992', 'Calefacción individual: Bomba de frío/calor']",1 planta,"90 m² construidos, 87 m² útiles",104911034,Profesional,Solvivienda,Anuncio actualizado el 20 de agosto,34868350230.0,https://www.idealista.com/inmueble/104911034/
105341034,venta,Piso en venta en calle Alejandro Seiquer,"
Calle Alejandro Seiquer
","
Barrio San Lorenzo
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",385.000€,,2.406 €/m²,"['160 m² construidos, 139 m² útiles', '5 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'Construido en 1973', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",5 habitaciones,3 baños,30-72-05770,Profesional,Abad Grupo Inmobiliario,Anuncio actualizado el 8 de agosto,34868350159.0,https://www.idealista.com/inmueble/105341034/
103483558,venta,Dúplex en venta en avenida Reino de Murcia s/n,"
Avenida Reino de Murcia s/n
","
Barrio Zarandona
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",250.000€,,1.479 €/m²,"['169 m² construidos, 120 m² útiles', '3 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2000', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']",3 habitaciones,3 baños,953,Profesional,Inmobiliaria B&C,Anuncio actualizado el 28 de junio,34868350795.0,https://www.idealista.com/inmueble/103483558/
104760248,venta,"Dúplex en venta en calle Garruchal, 1","
Calle Garruchal, 1
","
Barrio San José de la Vega
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",146.000€,,1.237 €/m²,"['118 m² construidos, 90 m² útiles', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1996', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",4 habitaciones,3 baños,30-00757,Profesional,Inmobiliaria Barin,Anuncio actualizado el 8 de agosto,34968067440.0,https://www.idealista.com/inmueble/104760248/
103991195,venta,Piso en venta en San Antolín s/n,"
San Antolín s/n
","
Barrio San Andrés-San Antolín
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",130.000€,,1.121 €/m²,"['116 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1968', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,987,Profesional,Inmobiliaria B&C,Anuncio actualizado el 28 de junio,34868350795.0,https://www.idealista.com/inmueble/103991195/
104111450,venta,"Piso en venta en calle Jerónimo de Roda, 1","
Calle Jerónimo de Roda, 1
","
Barrio San Miguel
","
Distrito Centro
","
Murcia
","
Área de Murcia, Murcia
",299.900€,,2.585 €/m²,"['116 m² construidos, 102 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1976', 'Calefacción individual', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,2 baños,IMT-0G079,Profesional,M Angel Galiana,Anuncio actualizado el 30 de julio,34868350377.0,https://www.idealista.com/inmueble/104111450/
105372450,venta,"Casa o chalet independiente en venta en A-7, 7","
A-7, 7
","
Barrio Javalí Nuevo
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",780.000€,,1.124 €/m²,"[' Casa o chalet independiente', '1 planta', '694 m² construidos, 640 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2010', 'Calefacción individual', 'Solo interior de la vivienda adaptado para personas con movilidad reducida']",1 planta,"694 m² construidos, 640 m² útiles",N-14582,Profesional,Oficina,Anuncio actualizado el 30 de julio,34858210249.0,https://www.idealista.com/inmueble/105372450/
104757870,venta,"Casa o chalet independiente en venta en calle de la Rambla, 23","
Calle de la Rambla, 23
","
Barrio Sangonera la Verde
","
Distrito Pedanías Oeste
","
Murcia
","
Área de Murcia, Murcia
",129.900€,,323 €/m²,"[' Casa o chalet independiente', '1 planta', '402 m² construidos', '1 habitación', '1 baño', 'Parcela de 402 m²', 'Segunda mano/para reformar', 'No dispone de calefacción']",1 planta,402 m² construidos,RML-02025,Profesional,Coordinacion Living,Anuncio actualizado el 31 de julio,34968955597.0,https://www.idealista.com/inmueble/104757870/
104804234,venta,"Piso en venta en calle Sagrado Corazon, 57","
Calle Sagrado Corazon, 57
","
Barrio Zeneta
","
Distrito Pedanías Este
","
Murcia
","
Área de Murcia, Murcia
",65.200€,,724 €/m²,"['90 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 1993', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,RML-02053,Profesional,Bárbara Ortuño Salmerón,Anuncio actualizado el 8 de agosto,34613865435.0,https://www.idealista.com/inmueble/104804234/
